,t,x,y,z
,0,0,0,0
,,,,
5115,51.15,-11.2029521721,-5.7094189145,35.7397790816
5116,51.16,-10.6801738134,-4.78985416483,35.43048404
5117,51.17,-10.1196362699,-3.9525674359,35.002961519
5118,51.18,-9.53276258197,-3.20810229224,34.4765842183
5119,51.19,-8.93089209715,-2.56186585215,33.8711379119
5120,51.2,-8.32479963711,-2.01464743706,33.2056180809
5121,51.21,-7.72430977837,-1.56340742713,32.4973360301
5122,51.22,-7.13802290837,-1.20219727214,31.7613594722
5123,51.23,-6.57315490126,-0.923088804423,31.0102621462
5124,51.24,-6.03548048632,-0.71702249715,30.2541245251
5125,51.25,-5.52936272793,-0.574519920203,29.5007137503
5126,51.26,-5.05784749924,-0.486237700393,28.7557720441
5127,51.27,-4.62280168176,-0.443364607762,28.0233536021
5128,51.28,-4.2250760012,-0.437878891216,27.3061650558
5129,51.29,-3.86467685622,-0.462690682497,26.6058800052
5130,51.3,-3.54093534697,-0.511696162258,25.9234113979
5131,51.31,-3.25266537305,-0.579768362081,25.2591356346
5132,51.32,-2.99830581124,-0.662705751895,24.6130691171
5133,51.33,-2.7760442706,-0.75715541345,23.9850020017
5134,51.34,-2.58392175973,-0.860523414095,23.374595841
5135,51.35,-2.41991886466,-0.970881370806,22.7814522693
5136,51.36,-2.28202483415,-1.08687527052,22.2051594736
5137,51.37,-2.1682914138,-1.20764037442,21.6453223241
5138,51.38,-2.07687345927,-1.33272439106,21.1015809994
5139,51.39,-2.00605837356,-1.4620199424,20.5736219147
5140,51.4,-1.95428631636,-1.59570655565,20.0611838466
5141,51.41,-1.92016296988,-1.73420189712,19.5640613793
5142,51.42,-1.90246644929,-1.8781216443,19.0821071963
5143,51.43,-1.90014973679,-2.02824721024,18.615234279
5144,51.44,-1.91233981261,-2.18550044566,18.1634187486
5145,51.45,-1.93833446135,-2.35092441685,17.7267038566
5146,51.46,-1.97759755299,-2.52566936768,17.3052054893
5147,51.47,-2.02975343706,-2.71098300407,16.8991194647
5148,51.48,-2.09458094573,-2.90820427662,16.5087308665
5149,51.49,-2.17200737595,-3.11875987152,16.1344256546
5150,51.5,-2.26210271031,-3.34416264281,15.7767048091
5151,51.51,-2.36507423864,-3.58601122438,15.4362013006
5152,51.52,-2.48126165454,-3.84599004065,15.1137002204
5153,51.53,-2.61113261959,-4.12586888482,14.8101624494
5154,51.54,-2.75527870943,-4.42750114563,14.5267522902
5155,51.55,-2.91441157701,-4.75281963181,14.2648695158
5156,51.56,-3.08935908353,-5.103828758,14.0261863088
5157,51.57,-3.28106105392,-5.48259161023,13.8126895471
5158,51.58,-3.49056420549,-5.89121009222,13.626728834
5159,51.59,-3.71901566968,-6.33179595896,13.4710705379
5160,51.6,-3.96765437396,-6.80643006181,13.3489578796
5161,51.61,-4.23779936536,-7.31710655963,13.2641767293
5162,51.62,-4.53083393623,-7.86565819548,13.2211262035
5163,51.63,-4.8481841498,-8.45365801923,13.2248923109
5164,51.64,-5.1912900569,-9.08229219379,13.2813216883
5165,51.65,-5.56156754775,-9.7521978343,13.3970907926
5166,51.66,-5.9603584024,-10.4632593273,13.5797636444
5167,51.67,-6.38886571166,-11.214356468,13.8378282157
5168,51.68,-6.84807147576,-12.0030583531,14.1806977256
5169,51.69,-7.33863291447,-12.8252587272,14.6186583715
5170,51.7,-7.86075394337,-13.6747520209,15.1627394813
5171,51.71,-8.41402853543,-14.5427554431,15.8244760005
5172,51.72,-8.99725350978,-15.417392155,16.6155273356
5173,51.73,-9.60820995361,-16.2831647711,17.5471121245
5174,51.74,-10.2434153414,-17.1204680303,18.6292175912
5175,51.75,-10.8978528679,-17.9052146679,19.8695478617
5176,51.76,-11.5646909352,-18.6086781615,21.2721921537
5177,51.77,-12.2350143696,-19.19768668,22.8360260173
5178,51.78,-12.8975996734,-19.6353272569,24.5529114935
5179,51.79,-13.5387786745,-19.8823265369,26.4058376001
5180,51.8,-14.142446548,-19.899248498,28.3672378741
5181,51.81,-14.6902782136,-19.6495721465,30.3978239602
5182,51.82,-15.1622170225,-19.103568555,32.4463569621
5183,51.83,-15.5372858877,-18.2426853771,34.4508005956
5184,51.84,-15.7947384666,-17.0638928512,36.3412132273
5185,51.85,-15.9155143707,-15.5832092662,38.0445000237
5186,51.86,-15.8838913862,-13.837501038,39.4907587738
5187,51.87,-15.6891517647,-11.8837477948,40.6204756664
5188,51.88,-15.3270200094,-9.79534166075,41.3913975632
5189,51.89,-14.8006116686,-7.65562041763,41.7837068973
5190,51.9,-14.1206764386,-5.54955678915,41.8023042948
5191,51.91,-13.305027265,-3.55508815825,41.4755867346
5192,51.92,-12.3771986847,-1.73573395702,40.8509421498
5193,51.93,-11.3645302976,-0.135816295081,39.9879762863
5194,51.94,-10.2959778013,1.22111175266,38.9509535626
5195,51.95,-9.19998276665,2.33084119396,37.8019245541
5196,51.96,-8.1026807315,3.20492313757,36.5955921671
5197,51.97,-7.02662087831,3.86603071255,35.3763537871
5198,51.98,-5.99004892129,4.34328457721,34.1773902658
5199,51.99,-5.00670307224,4.66825017278,33.0213112209
5200,52.0,-4.08601033406,4.87194792201,31.9217435625
5201,52.01,-3.23354863152,4.98291460255,30.8853093173
5202,52.02,-2.45164944901,5.02616635504,29.913589947
5203,52.03,-1.74004180255,5.02283591672,29.0048407465
5204,52.04,-1.09646945159,4.99025565228,28.1553556922
5205,52.05,-0.517241473897,4.94229711744,27.3604750932
5206,52.06,0.00230186730161,4.88982947309,26.615278925
5207,52.07,0.467411213087,4.84120697768,25.9150288772
5208,52.08,0.883632552535,4.8027333079,25.2554236117
5209,52.09,1.25658397817,4.77907662391,24.6327237317
5210,52.1,1.59179318457,4.77362585667,24.043791541
5211,52.11,1.89458433623,4.78878818971,23.4860792333
5212,52.12,2.17000401043,4.82623249644,22.9575892707
5213,52.13,2.42277735373,4.88708540523,22.4568228908
5214,52.14,2.65728706868,4.97208696283,21.9827268556
5215,52.15,2.87756921361,5.08171235572,21.5346444172
5216,52.16,3.08732098537,5.21626530108,21.1122736639
5217,52.17,3.28991664882,5.37594778818,20.71563458
5218,52.18,3.48842858711,5.56090995973,20.3450450155
5219,52.19,3.68565109574,5.77128311735,20.0011051029
5220,52.2,3.88412505299,6.00719812679,19.6846892888
5221,52.21,4.08616199438,6.26879087754,19.396944972
5222,52.22,4.29386641547,6.55619590645,19.1392966365
5223,52.23,4.50915534566,6.86952881346,18.9134543022
5224,52.24,4.73377438579,7.20885767245,18.7214250172
5225,52.25,4.96930949906,7.57416326997,18.5655259678
5226,52.26,5.21719389603,7.96528769435,18.4483975439
5227,52.27,5.47870937211,8.38187056294,18.373014356
5228,52.28,5.75498144894,8.82327203955,18.3426917332
5229,52.29,6.04696765226,9.28848179667,18.3610846275
5230,52.3,6.35543824203,9.77601327007,18.4321751076
5231,52.31,6.68094871314,10.2837830068,18.5602437524
5232,52.32,7.02380343161,10.8089757116,18.7498192789
5233,52.33,7.38400988871,11.3478968552,19.0055997407
5234,52.34,7.76122328216,11.895816538,19.3323377039
5235,52.35,8.15468151286,12.4468108191,19.7346811578
5236,52.36,8.56313126796,12.9936100064,20.2169617847
5237,52.37,8.98474670091,13.5274674781,20.7829229952
5238,52.38,9.41704336687,14.0380673607,21.4353822795
5239,52.39,9.85679156268,14.5134945053,22.1758265061
5240,52.4,10.2999350565,14.9402950679,23.0039453728
5241,52.41,10.741523316,15.3036596052,23.9171177696
5242,52.42,11.1756676107,15.5877614996,24.9098784838
5243,52.43,11.5955334954,15.7762798524,25.9734080487
5244,52.44,11.9933837706,15.8531256892,27.0951052115
5245,52.45,12.3606864609,15.8033715391,28.2583168523
5246,52.46,12.6883009797,15.6143563218,29.4423101976
5247,52.47,12.9667517211,15.2769010145,30.6225716863
5248,52.48,13.1865913033,14.786529695,31.7715004608
5249,52.49,13.3388454405,14.1445526579,32.8595281715
5250,52.5,13.4155185536,13.3588438513,33.8566401856
5251,52.51,13.4101252472,12.4441455368,34.7342017945
5252,52.52,13.318200203,11.4217681556,35.466918931
5253,52.53,13.1377309883,10.3186254073,36.0347042563
5254,52.54,12.8694578535,9.16564548641,36.4241957548
5255,52.55,12.5169938091,7.9957099349,36.6297005087
5256,52.56,12.0867371324,6.84136477023,36.653413435
5257,52.57,11.587574385,5.73259814649,36.5048761526
5258,52.58,11.0304002087,4.69496879836,36.1997680526
5259,52.59,10.4275047171,3.74830103412,35.7582281187
5260,52.6,9.79189499662,2.90605372987,35.2029660368
5261,52.61,9.13662112707,2.17535203892,34.5574234962
5262,52.62,8.47416935747,1.55757080629,33.8441978204
5263,52.63,7.81596854784,1.04929773512,33.0838599644
5264,52.64,7.17203523663,0.643487692588,32.2942119171
5265,52.65,6.55076233097,0.330639890034,31.4899551824
5266,52.66,5.95883992918,0.0998725143125,30.6826938032
5267,52.67,5.40128594257,-0.0601807000486,29.8811743054
5268,52.68,4.88155912319,-0.160682309092,29.0916660245
5269,52.69,4.40172682289,-0.212107821613,28.3184004949
5270,52.7,3.96266278353,-0.223942492292,27.5640099889
5271,52.71,3.56425495897,-0.204523672019,26.8299269149
5272,52.72,3.2056085625,-0.160992430883,26.1167240895
5273,52.73,2.88523439547,-0.0993214381196,25.4243894844
5274,52.74,2.60121660095,-0.0243917237779,24.7525379449
5275,52.75,2.35135714875,0.0599028343279,24.1005673636
5276,52.76,2.13329662755,0.150538700331,23.4677689109
5277,52.77,1.94461242631,0.245244136746,22.8534011562
5278,52.78,1.78289629145,0.342385764804,22.2567370548
5279,52.79,1.64581370846,0.440864291164,21.6770914098
5280,52.8,1.53114770953,0.540021501792,21.1138349107
5281,52.81,1.43682966179,0.639559293737,20.5663994223
5282,52.82,1.36095942039,0.739470652685,20.0342779698
5283,52.83,1.30181699553,0.839981954637,19.517021855
5284,52.84,1.25786761845,0.941505671426,19.0142365671
5285,52.85,1.22776182467,1.0446024169,18.5255775663
5286,52.86,1.21033191753,1.1499512302,18.0507466134
5287,52.87,1.20458594037,1.25832701747,17.5894890337
5288,52.88,1.20970007562,1.37058413748,17.1415921255
5289,52.89,1.22501020516,1.48764520314,16.706884819
5290,52.9,1.25000320815,1.61049426663,16.2852386331
5291,52.91,1.2843084385,1.74017365321,15.8765699673
5292,52.92,1.327689712,1.87778380163,15.4808437665
5293,52.93,1.3800380408,2.02448555305,15.0980786273
5294,52.94,1.44136527719,2.18150440267,14.7283534481
5295,52.95,1.51179876672,2.35013628677,14.3718157683
5296,52.96,1.59157706097,2.53175451933,14.0286919973
5297,52.97,1.68104669835,2.72781751654,13.6992997851
5298,52.98,1.78066002633,2.93987694983,13.3840628514
5299,52.99,1.89097400682,3.16958594755,13.0835286555
5300,53.0,2.01264991563,3.41870691668,12.7983893599
5301,53.01,2.14645381499,3.6891184753,12.5295066168
5302,53.02,2.29325764073,3.98282086671,12.2779407842
5303,53.03,2.45404070122,4.30193905937,12.0449852532
5304,53.04,2.62989132873,4.64872251308,11.8322066399
5305,53.05,2.82200835131,5.02554029862,11.6414916487
5306,53.06,3.03170196024,5.43486988031,11.4751014352
5307,53.07,3.26039342744,5.87927739232,11.3357342751
5308,53.08,3.50961297274,6.3613866413,11.2265972298
5309,53.09,3.78099488448,6.88383333178,11.1514872718
5310,53.1,4.07626874822,7.44920012249,11.114881905
5311,53.11,4.39724533012,8.05992707425,11.1220386237
5312,53.12,4.7457952816,8.71819085451,11.1791014742
5313,53.13,5.12381837531,9.42574476288,11.2932113641
5314,53.14,5.53320044516,10.1837103291,11.4726144304
5315,53.15,5.97575459199,10.9923100885,11.7267594887
5316,53.16,6.45314255443,11.8505304634,12.0663710961
5317,53.17,6.96677148131,12.7557039545,12.5034788173
5318,53.18,7.51766076779,13.7030018162,13.0513756991
5319,53.19,8.10627328531,14.6848331012,13.7244697288
5320,53.2,8.73230548379,15.6901548607,14.5379815369
5321,53.21,9.39443182512,16.7037131622,15.5074308395
5322,53.22,10.0900013104,17.7052574678,16.6478451869
5323,53.23,10.8146881244,18.6688036324,17.9726211693
5324,53.24,11.5621053915,19.5620641163,19.4919760544
5325,53.25,12.3234014636,20.3462163075,21.2109549065
5326,53.26,13.0868725812,20.9762348078,23.1270143502
5327,53.27,13.8376440141,21.4020576535,25.2272988272
5328,53.28,14.557492527,21.570866729,27.4858633654
5329,53.29,15.2249027495,21.4307066063,29.8612714399
5330,53.3,15.8154625591,20.9355070454,32.2951787695
5331,53.31,16.3026987925,20.0512854666,34.7126451298
5332,53.32,16.6594236719,18.7628937808,37.0249080629
5333,53.33,16.8595951461,17.0802087131,39.1351061188
5334,53.34,16.8805892847,15.042296427,40.9468928007
5335,53.35,16.7056527406,12.7180218716,42.375076846
5336,53.36,16.326179818,10.202013315,43.3565587749
5337,53.37,15.7433888232,7.6058778371,43.859250565
5338,53.38,14.969002934,5.04587834879,43.8867255104
5339,53.39,14.0246935906,2.62945763563,43.4772149182
5340,53.4,12.9402944491,0.443497415636,42.6970444055
5341,53.41,11.7510680014,-1.45326288656,41.6301351115
5342,53.42,10.4945108633,-3.03249416052,40.3661522769
5343,53.43,9.20724724768,-4.29360976374,38.9899076095
5344,53.44,7.92247194233,-5.25770504709,37.5738185816
5345,53.45,6.66821334958,-5.9600874399,36.1740563296
5346,53.46,5.4664726757,-6.44312681319,34.8299840978
5347,53.47,4.33312541434,-6.75051269419,33.565902095
5348,53.48,3.27837870283,-6.92331817077,32.3939980292
5349,53.49,2.3075597241,-6.99776341458,31.3176012409
5350,53.5,1.42204191091,-7.00430857531,30.3341584893
5351,53.51,0.620169332769,-6.96764214633,29.4376499693
5352,53.52,-0.101905777111,-6.90718488553,28.620380155
5353,53.53,-0.749513150266,-6.83782877285,27.8742020993
5354,53.54,-1.3288924857,-6.77072997205,27.1912864823
5355,53.55,-1.8467513455,-6.71405393266,26.5645547956
5356,53.56,-2.30993602795,-6.67362531554,25.987881699
5357,53.57,-2.72519560978,-6.65346882717,25.4561492736
5358,53.58,-3.09901990983,-6.65624511937,24.9652135703
5359,53.59,-3.43753435383,-6.68359410198,24.5118249539
5360,53.6,-3.74643751461,-6.73640046238,24.0935291979
5361,53.61,-4.03096986363,-6.81499565621,23.7085657797
5362,53.62,-4.29590471812,-6.91930881111,23.3557725966
5363,53.63,-4.54555441012,-7.04897680065,23.034501561
5364,53.64,-4.78378634336,-7.20342166109,22.7445465127
5365,53.65,-5.01404488928,-7.38190172823,22.4860830706
5366,53.66,-5.23937606572,-7.58354141344,22.2596189969
5367,53.67,-5.46245270062,-7.80734339837,22.0659530999
5368,53.68,-5.68559836164,-8.05218616477,21.9061404308
5369,53.69,-5.91080877346,-8.31680914661,21.7814614262
5370,53.7,-6.13976978397,-8.59978735957,21.6933926096
5371,53.71,-6.37387120651,-8.89949710453,21.6435764535
5372,53.72,-6.61421608103,-9.21407424191,21.6337879911
5373,53.73,-6.86162508326,-9.54136658767,21.665895752
5374,53.74,-7.11663598418,-9.87888219032,21.7418145847
5375,53.75,-7.37949823877,-10.2237356146,21.8634479606
5376,53.76,-7.65016297804,-10.5725948829,22.0326174525
5377,53.77,-7.92826890419,-10.921632405,22.2509773211
5378,53.78,-8.21312485833,-11.2664840382,22.5199125705
5379,53.79,-8.50369015128,-11.6022213247,22.8404195493
5380,53.8,-8.79855412407,-11.9233428729,23.2129692392
5381,53.81,-9.09591683338,-12.2237916726,23.6373548767
5382,53.82,-9.39357322276,-12.4970056929,24.1125275421
5383,53.83,-9.68890361521,-12.7360091969,24.6364258299
5384,53.84,-9.97887380013,-12.933551552,25.2058086162
5385,53.85,-10.2600483217,-13.0822986476,25.8161030797
5386,53.86,-10.5286207183,-13.175079088,26.4612831904
5387,53.87,-10.7804643129,-13.2051829317,27.1337963809
5388,53.88,-11.0112065985,-13.1667049075,27.824557427
5389,53.89,-11.2163292063,-13.0549170098,28.5230279745
5390,53.9,-11.3912938182,-12.866647792,29.2173969612
5391,53.91,-11.5316921907,-12.6006385402,29.8948708953
5392,53.92,-11.6334157977,-12.2578411901,30.5420734659
5393,53.93,-11.6928376791,-11.841620858,31.1455417992
5394,53.94,-11.7069962584,-11.3578285975,31.692293104
5395,53.95,-11.6737685908,-10.8147183218,32.1704224634
5396,53.96,-11.5920192196,-10.222695676,32.569682592
5397,53.97,-11.4617109679,-9.59390469586,32.8819919374
5398,53.98,-11.2839658535,-8.94167787533,33.1018203724
5399,53.99,-11.0610678738,-8.27989340754,33.2264124295
5400,54.0,-10.7964043587,-7.62229641961,33.2558254774
5401,54.01,-10.4943483119,-6.98184623631,33.192781727
5402,54.02,-10.1600898331,-6.37014788469,33.0423547513
5403,54.03,-9.79942948247,-5.79701387959,32.8115293897
5404,54.04,-9.41854960766,-5.27018426178,32.5086854268
5405,54.05,-9.02378079043,-4.79521244071,32.1430587582
5406,54.06,-8.62137965485,-4.37550532417,31.7242291989
5407,54.07,-8.21733163886,-4.01249146714,31.2616735011
5408,54.08,-7.81718853601,-3.70588219322,30.7644082776
5409,54.09,-7.42594634617,-3.45398804382,30.2407332233
5410,54.1,-7.04796486422,-3.25405551963,29.6980726042
5411,54.11,-6.68692696622,-3.102595236,29.1429038422
5412,54.12,-6.34583299794,-2.99568049848,28.5807566278
5413,54.13,-6.02702411071,-2.92920334427,28.0162640209
5414,54.14,-5.73222774202,-2.89908218345,27.4532476892
5415,54.15,-5.46261852781,-2.90142071751,26.8948218491
5416,54.16,-5.21888854118,-2.93262165078,26.3435037265
5417,54.17,-5.00132166823,-2.98946098213,25.801321773
5418,54.18,-4.80986797569,-3.06912966832,25.2699159887
5419,54.19,-4.64421496651,-3.16924953602,24.7506272715
5420,54.2,-4.50385356873,-3.2878698119,24.2445746638
5421,54.21,-4.38813751447,-3.42344980651,23.7527207159
5422,54.22,-4.29633542046,-3.57483232212,23.275926034
5423,54.23,-4.22767538187,-3.74121138674,22.8149945299
5424,54.24,-4.18138225193,-3.92209702219,22.3707110577
5425,54.25,-4.15670802126,-4.11727896979,21.9438731
5426,54.26,-4.15295585415,-4.3267906338,21.535318029
5427,54.27,-4.16949840636,-4.55087395515,21.1459472718
5428,54.28,-4.20579105702,-4.78994548273,20.7767484918
5429,54.29,-4.26138065256,-5.04456354927,20.4288166744
5430,54.3,-4.33591029497,-5.31539616691,20.1033747965
5431,54.31,-4.42912061926,-5.60318901758,19.8017945539
5432,54.32,-4.54084790321,-5.90873271161,19.525617428
5433,54.33,-4.67101924129,-6.23282831469,19.276576171
5434,54.34,-4.81964489724,-6.57624999069,19.0566165797
5435,54.35,-4.98680782944,-6.9397034733,18.8679191827
5436,54.36,-5.17265026115,-7.32377896501,18.7129201863
5437,54.37,-5.37735704643,-7.72889697467,18.5943306745
5438,54.38,-5.60113546485,-8.15524556063,18.515152642
5439,54.39,-5.84419096684,-8.60270746827,18.4786899201
5440,54.4,-6.10669829341,-9.070775775,18.488551437
5441,54.41,-6.38876731675,-9.55845693017,18.5486435191
5442,54.42,-6.69040290459,-10.064160567,18.6631470974
5443,54.43,-7.01145811814,-10.5855762487,18.8364747584
5444,54.44,-7.35158013474,-11.1195384878,19.0732016227
5445,54.45,-7.71014847152,-11.6618830546,19.3779631473
5446,54.46,-8.08620541378,-12.2072998695,19.755312277
5447,54.47,-8.47837906493,-12.7491907473,20.2095281626
5448,54.48,-8.88480018165,-13.2795439458,20.7443692205
5449,54.49,-9.30301498511,-13.7888418042,21.3627650601
5450,54.5,-9.72989747978,-14.266022471,22.06644524
5451,54.51,-10.1615664743,-14.6985213207,22.8555084561
5452,54.52,-10.5933144398,-15.0724212884,23.7279440675
5453,54.53,-11.0195574453,-15.3727427682,24.6791290369
5454,54.54,-11.4338174436,-15.5839013031,25.7013371293
5455,54.55,-11.8287497989,-15.6903531684,26.7833125055
5456,54.56,-12.1962296295,-15.6774333712,27.909974528
5457,54.57,-12.5275096806,-15.5323665089,29.0623312661
5458,54.58,-12.8134593685,-15.2453988248,30.2176813466
5459,54.59,-13.044888807,-14.8109625782,31.350172498
5460,54.6,-13.2129528023,-14.2287474786,32.4317562827
5461,54.61,-13.3096183632,-13.5045273392,33.433530776
5462,54.62,-13.3281663886,-12.6505838414,34.3273997792
5463,54.63,-13.2636859394,-11.6855927114,35.087908134
5464,54.64,-13.1135106426,-10.6338949706,35.6940530471
5465,54.65,-12.8775442162,-9.52416275864,36.1308388849
5466,54.66,-12.5584280533,-8.38757070939,36.3903525566
5467,54.67,-12.1615188413,-7.25567699378,36.4721941171
5468,54.68,-11.6946666665,-6.15827807042,36.3831947314
5469,54.69,-11.1678100867,-5.1215097741,36.136470575
5470,54.7,-10.5924290332,-4.16642049917,35.7499681162
5471,54.71,-9.98091399609,-3.30815210365,35.2447272545
5472,54.72,-9.3459172925,-2.55575514225,34.6431089089
5473,54.73,-8.69974848688,-1.91256482482,33.9672035606
5474,54.74,-8.05386312164,-1.37699427637,33.2375714631
5475,54.75,-7.41847559015,-0.943571850997,32.4723852877
5476,54.76,-6.80230756307,-0.604056570778,31.6869723788
5477,54.77,-6.21246650302,-0.348498862602,30.8937002083
5478,54.78,-5.65443668244,-0.166158466433,30.1021198934
5479,54.79,-5.13215840671,-0.0462354621505,29.3192763293
5480,54.8,-4.64816926449,0.0215939630634,28.5501030646
5481,54.81,-4.20378292135,0.0468211873754,27.7978380406
5482,54.82,-3.79928480786,0.0378992841659,27.0644165168
5483,54.83,-3.4341287767,0.00215413317976,26.3508158074
5484,54.84,-3.10712350429,-0.0542197059791,25.6573408403
5485,54.85,-2.81660154658,-0.126106188772,24.9838495547
5486,54.86,-2.56056728209,-0.209380305016,24.3299232464
5487,54.87,-2.33682245139,-0.300802647314,23.694990021
5488,54.88,-2.14306971678,-0.397907911767,23.0784104456
5489,54.89,-1.97699575651,-0.498895303677,22.4795341198
5490,54.9,-1.83633602217,-0.602525842637,21.8977348187
5491,54.91,-1.71892356096,-0.708029397334,21.3324305149
5492,54.92,-1.62272434511,-0.815022771624,20.7830932376
5493,54.93,-1.54586144413,-0.923439153532,20.2492525042
5494,54.94,-1.4866301829,-1.03346859355,19.7304950366
5495,54.95,-1.44350619315,-1.14550879137,19.2264626604
5496,54.96,-1.4151480154,-1.26012526091,18.7368496689
5497,54.97,-1.40039566253,-1.37801985358,18.261400481
5498,54.98,-1.39826632461,-1.50000660832,17.7999081127
5499,54.99,-1.40794818436,-1.6269939338,17.3522137731
5500,55.0,-1.42879312549,-1.75997219416,16.9182077712
5501,55.01,-1.46030895361,-1.90000584975,16.4978318507
5502,55.02,-1.50215160949,-2.04822938832,16.091083046
5503,55.03,-1.55411773612,-2.20584636373,15.6980191548
5504,55.04,-1.61613786164,-2.3741309317,15.3187659453
5505,55.05,-1.68827037717,-2.55443133272,14.9535262567
5506,55.06,-1.77069641911,-2.74817481631,14.6025911956
5507,55.07,-1.86371570708,-2.95687352553,14.2663536899
5508,55.08,-1.96774333798,-3.18213086333,13.9453247192
5509,55.09,-2.08330749086,-3.42564783756,13.6401526083
5510,55.1,-2.2110479541,-3.68922882661,13.3516458381
5511,55.11,-2.35171534138,-3.9747861157,13.0807998978
5512,55.12,-2.50617081394,-4.28434241845,12.8288287697
5513,55.13,-2.67538606926,-4.620030411,12.5972016963
5514,55.14,-2.86044328643,-4.98408805594,12.3876859278
5515,55.15,-3.06253463181,-5.37884816874,12.2023961596
5516,55.16,-3.28296081877,-5.80672026611,12.0438513434
5517,55.17,-3.52312807717,-6.27016221889,11.9150394511
5518,55.18,-3.78454271369,-6.77163859725,11.819490559
5519,55.19,-4.0688022257,-7.31356183152,11.7613582419
5520,55.2,-4.37758166169,-7.898211414,11.7455086558
5521,55.21,-4.7126135905,-8.52762534599,11.7776157488
5522,55.22,-5.07565964668,-9.20345692748,11.8642596399
5523,55.23,-5.46847115541,-9.9267888749,12.0130232018
5524,55.24,-5.89273581539,-10.6978957825,12.2325790795
5525,55.25,-6.35000685076,-11.5159453682,12.5327555646
5526,55.26,-6.84161047492,-12.3786291627,12.9245647274
5527,55.27,-7.3685270158,-13.281714912,13.4201698186
5528,55.28,-7.93124075897,-14.2185168266,14.0327611861
5529,55.29,-8.52955366775,-15.1792870918,14.7763010932
5530,55.3,-9.16235892472,-16.1505442023,15.6650886633
5531,55.31,-9.82737210619,-17.1143723651,16.713088357
5532,55.32,-10.5208212683,-18.0477529497,17.9329617845
5533,55.33,-11.2371029045,-18.9220245522,19.3347477477
5534,55.34,-11.9684192608,-19.7026116414,20.9241555481
5535,55.35,-12.7044243432,-20.3492084675,22.7004796421
5536,55.36,-13.4319211124,-20.8166449447,24.6542176877
5537,55.37,-14.1346698941,-21.0566771644,26.7645839271
5538,55.38,-14.793385411,-21.0209118009,28.9972522713
5539,55.39,-15.386012391,-20.6649610122,31.3028191837
5540,55.4,-15.8883703392,-19.9537073852,33.6166032253
5541,55.41,-16.2752379758,-18.8672341101,35.8604287492
5542,55.42,-16.521898808,-17.4065859301,37.9468947041
5543,55.43,-16.6060878462,-15.5981764563,39.7862423846
5544,55.44,-16.5101724786,-13.4955093951,41.2953124398
5545,55.45,-16.2232896029,-11.1771060393,42.4073430097
5546,55.46,-15.7430821595,-8.7402151693,43.0807560623
5547,55.47,-15.0766718296,-6.29092457713,43.3049131109
5548,55.48,-14.2405981567,-3.93237595851,43.1013043316
5549,55.49,-13.2596419617,-1.75346708311,42.5197190117
5550,55.5,-12.1646855948,0.179632545375,41.6302752562
5551,55.51,-10.9899694198,1.82764873389,40.5132428128
5552,55.52,-9.77021283227,3.17780048747,39.248963615
5553,55.53,-8.53804751473,4.23974271471,37.9097818351
5554,55.54,-7.32208105202,5.03943534451,36.555007024
5555,55.55,-6.14572824794,5.61257028847,35.2289743168
5556,55.56,-5.02677916347,5.9987801997,33.9615754453
5557,55.57,-3.97755937057,6.23727119025,32.7703417126
5558,55.58,-3.00549055733,6.36400586125,31.6632022408
5559,55.59,-2.11386585439,6.41023110153,30.6412669525
5560,55.6,-1.30269147782,6.40200290919,29.7012520539
5561,55.61,-0.56949349822,6.36035388662,28.8373896795
5562,55.62,0.0899681035404,6.30181291054,28.0428122739
5563,55.63,0.681102784987,6.23907102181,27.3104813801
5564,55.64,1.21001293732,6.18166463323,26.6337594269
5565,55.65,1.68312774183,6.136605722,26.0067224372
5566,55.66,2.10693184012,6.10892792385,25.4242969417
5567,55.67,2.48777179244,6.10214100047,24.8822855768
5568,55.68,2.8317242022,6.11859864724,24.3773279969
5569,55.69,3.14451139158,6.15979009517,23.9068289593
5570,55.7,3.43145285121,6.22656742149,23.4688741733
5571,55.71,3.6974429415,6.3193198816,23.0621463949
5572,55.72,3.94694730581,6.43810509161,22.6858486747
5573,55.73,4.1840121086,6.58274517613,22.3396379854
5574,55.74,4.41228154414,6.75289436757,22.0235701302
5575,55.75,4.63502011195,6.94808313093,21.7380554218
5576,55.76,4.8551369715,7.1677427221,21.4838238157
5577,55.77,5.07521031624,7.41121315377,21.2618977405
5578,55.78,5.29751018626,7.67773681175,21.073570644
5579,55.79,5.52401850251,7.96643940758,20.9203891478
5580,55.8,5.75644538189,8.27629954891,20.804136614
5581,55.81,5.99624100406,8.60610794643,20.7268158268
5582,55.82,6.24460246696,8.95441715294,20.6906283558
5583,55.83,6.50247520702,9.31948275574,20.6979479919
5584,55.84,6.77054868787,9.69919713331,20.7512854408
5585,55.85,7.04924619556,10.0910172631,20.8532412404
5586,55.86,7.33870873478,10.4918886556,21.0064436794
5587,55.87,7.63877321899,10.898168311,21.2134683987
5588,55.88,7.94894540443,11.3055506679,21.476736428
5589,55.89,8.26836835282,11.7090018243,21.7983877604
5590,55.9,8.59578763555,12.1027088366,22.1801283242
5591,55.91,8.92951502434,12.4800525348,22.6230495206
5592,55.92,9.26739305018,12.8336138961,23.1274215157
5593,55.93,9.60676354143,13.1552253262,23.6924643274
5594,55.94,9.94444403603,13.4360788791,24.316104508
